word,pos,meaning,definition,tags,target_codes
비단,名詞,きぬおりもの【絹織物】。シルク,絹糸で編んだ、軽くて肌触りが柔らかく、光沢と優雅な色を発する布。,名詞 level2,92473
비로소,副詞,はじめて【初めて】。ようやく	,"今まで成り立たなかった物事が実現してから。
",副詞 level2,15759
비록,副詞,たとえ。かりに【仮に】	,"いくらそうであっても。
",副詞 level2,60894
비롯되다,動詞,はじまる【始まる】。きいんする【起因する】,"最初となる。
",動詞 level2,15683
비롯하다,動詞,はじまる【始まる】。きいんする【起因する】,ある物事が最初に起こる。,動詞 level2,15688
비린내,名詞,なまぐさいにおい【生臭い臭い】,魚や動物の血からする、鼻をさす感じの気持ち悪い臭い。,名詞 level2,60741
비만,名詞,ひまん【肥満】,体が太ること。,名詞 level2,15695
비만하다,形容詞,ひまんする【肥満する】。ふとる【太る】。こえる【肥える】,"体が太って肥満になる。

",形容詞 level2,60744
비명,名詞,ひめい【悲鳴】,驚いたり、非常に苦しかったりする時に出す声。,名詞 level2,15756
빈말,名詞,しゃこうじれい【社交辞令】。がいこうじれい【外交辞令】。おせじ【お世辞】,心にない儀礼的な言葉。口先だけの言葉。,名詞 level2,60458
빈방,名詞,"あきべや【空き部屋】。くうしつ【空室】。あきま【空き間】
","誰も住んでいなくて、空いている部屋。
",名詞 level2,60462
빈속,名詞,すきはら・すきばら【空き腹】。くうふく【空腹】,ご飯など食べ物を食べなくて腹がへっていること。,名詞 level2,60514
빈손,名詞,"てぶら【手ぶら】。すで【素手】。からて【空手】
","何も持っていない手。
",名詞 level2,60515
빈자리,名詞,"くうせき【空席】
","人が座っていず、空いている座席。
",名詞 level2,60518
빈주먹,名詞,"くうけん【空拳】。すで【素手】
","何も持っていない手。
",名詞 level2,60552
빈집,名詞,"あきや・あきいえ【空き家】
","人が住んでいず、空いている家。
",名詞 level2,60553
빌다,動詞,いのる【祈る】。ねがう【願う】,"思いが叶うことを望む。
",動詞 level2,62349
빌라,名詞,ヴィラ,多世帯住宅や長屋などの複数世帯が居住できる共同住宅。,名詞 level2,600590
빗,名詞,くし【櫛】,髪の毛をとかす時に使う道具。,名詞 level2,15746
빗길,名詞,,雨が降って濡れていたり、雨が降っている道。,名詞 level2,60698
빗다,動詞,すく【梳く】。くしけずる【梳る】。けずる【梳る】,"毛髪や毛をくしや手などで整える。
",動詞 level2,60158
빗물,名詞,あまみず・うすい【雨水】,降る雨のみず。また、雨が降ってたまった水。,名詞 level2,60182
빗발,名詞,あまあし【雨脚・雨足】。うきゃく【雨脚】,縦線を引くように降ってくる雨。,名詞 level2,60183
빗방울,名詞,あまつぶ・あめつぶ【雨粒】,雨になって空から落ちるしずく。,名詞 level2,15749
빗소리,名詞,あまおと【雨音】,雨が立てる音。雨の音。,名詞 level2,60217
빗속,名詞,うちゅう【雨中】,雨が降っている中。,名詞 level2,60218
빗자루,名詞,ほうき【箒】,チリや埃を掃く道具。,名詞 level2,60220
빙판,名詞,,水や雪が凍って滑りやすくなった路面・道。,名詞 level2,60464
빙판길,名詞,,水や雪が凍りついて滑りやすくなった道。,名詞 level2,60466
빚,名詞,かり【借り】。しゃっきん【借金】。おいめ【負い目】,"借りて使って、返さなければならない金銭。

",名詞 level2,15818
빚다,動詞,"つくりだす【作り出す】。せいさくする【製作する】
","粘土などを練って形を作る。
",動詞 level2,60816
빛,名詞,ひかり【光】。あかり【明かり・灯り】,日、月、電灯、火などから出て、事物を明るく照らすもの。,名詞 level2,62079
빛깔,名詞,いろ【色】。しきさい【色彩】,光を受けて現れる物体の色。,名詞 level2,15827
빛나다,動詞,ひかる【光る】。かがやく【輝く】,"光が明るく照る。
",動詞 level2,15642
빠뜨리다,動詞,おとす【落とす】。おとしいれる【陥れる・落し入れる】,"水やくぼみなどの深いところに落ち込ませる。
",動詞 level2,15643
빠른우편,名詞,そくたつゆうびん【速達郵便】,郵便物を受け付けた翌日に配達される郵便。,名詞 level2,60809
빠져나가다,動詞,すりぬける【擦り抜ける】。ぬけだす【抜け出す】。くくる【潜る】,"制限された環境や境界の外に出ていく。
",動詞 level2,15644
빠져나오다,動詞,すりぬける【擦り抜ける】。ぬけだす【抜け出す】。くくる【潜る】,"制限された環境や境界の外に出てくる。
",動詞 level2,15645
빠져들다,動詞,すいこまれる【吸い込まれる】,"眠りや夢などに深く入る。
",動詞 level2,60832
빠지다,動詞,ぬける【抜ける】。はずれる【外れる】,"はまったり挟まれたりしていたものが抜け出る。
",動詞 level2,66637
빠짐없이,副詞,もれなく【漏れなく】。ておちなく【手落ちなく】。ぬかりなく【抜かりなく】	,"一つも欠かさずに全部。
",副詞 level2,60833
빠트리다,動詞,おとす【落とす】。おとしいれる【陥れる・落し入れる】,"水やくぼみなどの深いところに落ち込ませる。
",動詞 level2,60923
빡빡머리,名詞,まるぼうず【丸坊主】。スキンヘッド,とても短く刈った頭。また、その髪型の人。,名詞 level2,89910
빤짝대다,動詞,きらきらする【きらきらする】。きらめく【煌めく】,"小さい光が瞬間的に現れたり消えたりする。また、そうさせる。
",動詞 level2,88782
빨간불,名詞,"あかしんごう【赤信号】
","交叉路や横断歩道の信号灯で、停止を示す赤色の光。
",名詞 level2,60383
빨강,名詞,あか【赤】,よく熟したりんごや唐辛子のような色。,名詞 level2,60326
빨개지다,動詞,あかくなる【赤くなる】。あからむ【赤らむ】,"赤みを帯びる。
",動詞 level2,60585
빨다,動詞,すう【吸う】,"口をつけて吸いこんで、口の中に入るようにする。
",動詞 level2,15646
빨대,名詞,ストロー,水や飲み物を吸って飲むのに使う細い管。,名詞 level2,60378
빨래판,名詞,せんたくいた【洗濯板】,洗濯物をのせてこすりつけるように、刻み目がある平たい木の板。,名詞 level2,61004
빨랫감,名詞,せんたくもの【洗濯物】,洗濯する衣服や布。,名詞 level2,61008
빨랫줄,名詞,ものほしづな【物干し綱】,洗濯した服や布などをかけて干すための綱。洗濯ロープ。,名詞 level2,61064
빨리빨리,副詞,すばやく【素早く】,"かかる時間が非常に短く。
",副詞 level2,61184
빨리하다,動詞,はやめる【早める・速める】,かかる時間を短くする。,動詞 level2,61185
빵가루,名詞,パンこ【パン粉】,乾いたパンを細かく砕いて粉状にしたもの。,名詞 level2,61249
빵점,名詞,"れいてん【零点】。ゼロ
","点数がない。
",名詞 level2,61251
빼기,名詞,ひきざん【引き算】,ある数から他の数を引くこと。,名詞 level2,61514
빼놓다,動詞,ぬきだす【抜き出す】,"刺さったり打たれたりしているものを引き抜いて出す。
",動詞 level2,15647
빼먹다,動詞,"ぬかす【抜かす】。もらす【漏らす】
","言葉や文字などを落とす。
",動詞 level2,61481
빼앗기다,動詞,うばわれる【奪われる】。うばいとられる【奪い取られる】。とりあげられる【取り上げられる】,"持っているものが強制的に取り除かれたり、他人のものになったりする。
",動詞 level2,15648
빼앗다,動詞,うばう【奪う】。うばいとる【奪い取る】。とりあげる【取り上げる】,"他人の物を強制的に取り除いたり、自分の物にしたりする。
",動詞 level2,15649
뺄셈,名詞,ひきざん【引き算】。げんぽう【減法】,ある数・数式から引いて計算すること。また、その計算。,名詞 level2,61559
뺏다,動詞,うばう【奪う】。うばいとる【奪い取る】。とりあげる【取り上げる】,"他人の物を強制的に取り除いたり、自分の物にしたりする。
",動詞 level2,15650
뺨,名詞,ほお【頬】。ほっぺた。ほっぺ,顔のなかで目の下にある、ふっくらした部分。,名詞 level2,61605
뻔,依存名詞,ところ	,"何かが起こる直前の状態だったが結局は起こらなかったという意を表す語。
",依存名詞 level2,61788
뻔하다,形容詞,めいはくだ【明白だ】。はっきりしている	,"深く考えなくても分かるほど状況や事情がはっきりしていて明らかである。
",形容詞 level2,15651
뻗다,動詞,のびる【伸びる】。のばす【伸ばす】,枝や葛、根などが長く成長する。または、そうさせる。,動詞 level2,71274
뻣뻣하다,形容詞,こちこちだ。かちかちだ。こわい【強い】,"物体が柔らかくなく、真っ直ぐで堅い。
",形容詞 level2,61956
뻥,副詞,ぱあん,"風船が割れたり爆弾が爆発したりする音。
",副詞 level2,62056
뻥하다,形容詞,ぽかんとする。ぼうぜんとする【呆然とする】	,"気が抜けた人のようにぼうっとする。
",形容詞 level2,61312
