word,pos,meaning,definition,tags,target_codes
태백산맥,名詞,テベクさんみゃく【太白山脈】,江原道（カンウォンド）から始まり、慶尚南道（キョンサンナムド）・釜山（プサン）まで南北に広がっている山脈。韓国最長の山脈で、金剛山（クムガンサン）、雪岳山（ソラクサン）など有名な山が聳え立っている。,名詞 other,68705
태어나-,品詞なし,,,品詞なし other,81403
태우-,品詞なし,,,品詞なし other,93262
태워-,品詞なし,,,品詞なし other,81408
태평양,名詞,たいへいよう【太平洋】,アジア大陸とオーストラリア大陸、南北アメリカ大陸に囲まれている海。世界最大の大洋で、地球表面の約3分の1、世界の海洋の半分ほどを占めている。,名詞 other,68375
택견,名詞,"テッキョン
","韓国の伝統武芸。しなやかに動き、瞬時に手技や足技を使って相手を押さえつける。

",名詞 other,67956
탱고,名詞,タンゴ,4分の2または8分の4拍子系の軽快なダンス音楽。または、それに合わせて男女がペアを成して踊るダンス。,名詞 other,80404
탱화,名詞,ぶつが【仏画】,"仏教絵画。仏や菩薩、聖賢の画像、経の場面などを描いて壁にかける絵画。

",名詞 other,80409
터-,品詞なし,,,品詞なし other,50485
터뜨려-,品詞なし,,,品詞なし other,50484
터뜨리-,品詞なし,,,品詞なし other,93263
터부룩하다,形容詞,ぼうぼうだ。ぼさぼさだ。もじゃもじゃだ,草や髪の毛などが手入れされておらず、さっぱりした感じがなく乱雑に生えている。,形容詞 other,80421
터져-,品詞なし,,,品詞なし other,"50483,93264"
터지-,品詞なし,,,品詞なし other,"93265,93266"
터키,名詞,トルコ,テュルキエの英語名。,名詞 other,69746
털-,品詞なし,,,品詞なし other,93267
텔레비,名詞,,,名詞 other,92334
템플 스테이,,テンプルステイ,寺院に滞在しながら仏教文化と寺院生活を体験すること。,other,601358
토끼띠,名詞,うさぎどし・うどし【卯年】,卯年に生まれた人の干支。,名詞 other,68728
토닥대다,動詞,とんとんとかるくたたく【とんとんと軽く叩く】,物を続けざまに軽く音を出してたたく。,動詞 other,91322
토록,助詞,ように。ほど。まで,前の語の「程度や時間が尽きるまで」の意を表す助詞。,助詞 other,86121
토스트,名詞,トースト,薄く切り、軽く焼いた食パン。,名詞 other,80740
토큰,名詞,トークン,昔、バス料金を払うときにお金の代わりに使った乗車用コイン。,名詞 other,81120
톡탁하다,動詞,こつんとたたく【こつんと叩く】。ぽんぽんとたたく【ぽんぽんと叩く】。こんこんとたたく【こんこんと叩く】,硬い物を軽く叩く音がする。また、続けざまにそのような音を出す。,動詞 other,91334
통-,接辞,まるのまま【丸のまま】。まるごと【丸ごと】,「丸のまま」という意を付加する接頭辞。,接辞 other,83200
통계하다,動詞,とうけいする【統計する】,全部合わせて大まかに計算する。,動詞 other,85944
통닭,名詞,とりのまるやき【鳥の丸焼き】。とりのまるあげ【鳥の丸揚げ】,まるごと焼いたり揚げたりした鶏肉。,名詞 other,85969
툇마루,名詞,えんがわ【縁側】。えん【縁】,"床の縁部分に設けられた狭い板敷きの部分。

",名詞 other,82913
튀겨-,品詞なし,,,品詞なし other,50482
튀기-,品詞なし,,,品詞なし other,93268
튀니지,名詞,チュニジア,アフリカ北部、地中海に面する国。国土の約半分はサハラ砂漠。住民のほとんどはイスラム教徒。公用語はアラビア語で、首都はチュニス。,名詞 other,69767
튀르키예,名詞,テュルキエ,アジアの西端からヨーロッパの東南に位置する国家。ヨーロッパとアジアにまたがっていて東洋と西洋の文化の架け橋の役割をしてきた。公用語はテュルキエ語で、首都はアンカラである。,名詞 other,93772
튀어나오-,品詞なし,,,品詞なし other,93269
튀어나와-,品詞なし,,,品詞なし other,50481
트-,品詞なし,,,品詞なし other,50480
트기,名詞,,,名詞 other,92333
트여-,品詞なし,,,品詞なし other,50479
트이-,品詞なし,,,品詞なし other,93270
틀-,品詞なし,,,品詞なし other,93271
틀려-,品詞なし,,,品詞なし other,25582
티베트,名詞,チベット,中国南西部にあるチベット族の自治区。住民のほとんどが仏教信徒。平均の標高は世界で最も高い。中心都市はラサ市。,名詞 other,69773
티읕,名詞,,ハングル子母の「ㅌ」の名称。,名詞 other,69103
파-,品詞なし,,,品詞なし other,"25585,25586"
파김치,名詞,パキムチ。ねぎキムチ,ねぎで作ったキムチ。,名詞 other,82163
파라-,品詞なし,,,品詞なし other,25555
파라과이,名詞,パラグアイ,南アメリカ中央南部に位置する国。牧畜と林業が発達。公用語はスペイン語。,名詞 other,69782
파랗-,品詞なし,,,品詞なし other,93272
파래-,品詞なし,,,品詞なし other,25552
판넬,名詞,,,名詞 other,92332
판소리,名詞,パンソリ,物語を歌で歌う、韓国の伝統音楽。太鼓の演奏に合わせて身振りと物語性のある歌を折り混ぜながら歌う。興夫歌（フンブガ）、春香歌（チュンヒャンガ）、沈清歌（シムチョンガ）、赤壁歌（チョクピョッカ）、水宮歌（スグンガ）の5つのマダン(パンソリを数える単位)が代表的。,名詞 other,92957
판토마임,名詞,,,名詞 other,92331
팔-,品詞なし,,,品詞なし other,93273
팔각정,名詞,パルガクチョン【八角亭】,屋根が八角形の東屋。,名詞 other,82867
팔굽,名詞,,,名詞 other,92330
팔뒤꿈치,名詞,,,名詞 other,92329
팔딱이다,動詞,ぴょんぴょんととぶ【ぴょんぴょんと跳ぶ】,小さく、弾みよく飛び跳ねる。,動詞 other,601157
팔뚝시계,名詞,,,名詞 other,92328
팔려-,品詞なし,,,品詞なし other,25549
팔리-,品詞なし,,,品詞なし other,93274
팔만대장경,名詞,はちまんだいぞうきょう【八万大蔵経】,韓国慶尚南道(キョンサンナムド)陜川郡(ハプチョングン)海印寺(ヘインサ)に保存されている仏教聖典が書かれた高麗(コリョ)時代の版木。仏陀の力でモンゴルの攻撃を防ぎ守ろうとする念願で制作されたもので、版木の数が8万枚を上回る。高麗(コリョ)時代の板刻技術の高さを物語る遺跡。,名詞 other,68348
팔보채,名詞,はっぽうさい【八宝菜】,ナマコ、イカ、筍、キノコ、エビなど、八つの具材を油で炒めた後、味付けして片栗粉でとろみをつけた中華料理。,名詞 other,82844
팜플렛,名詞,,,名詞 other,92327
팥빙수,名詞,あずきかきごおり【小豆かき氷】,氷を細かく削って、小豆餡や練乳、牛乳などをかけた食べ物。,名詞 other,80749
팥죽,名詞,かんこくふうあずきがゆ【韓国風小豆粥】,"小豆を茹でて裏ごししてから米を加えて炊いた粥。

",名詞 other,80754
팥쥐,名詞,パッチ,古典小説『コンジ・パッチ』の主人公。欲張りで意地悪い人物。自分の母と一緒に腹違いの姉コンジを虐待する。,名詞 other,67987
패이다,動詞,,,動詞 other,92326
팬케이크,名詞,パンケーキ,小麦粉に卵・牛乳・砂糖を混ぜ、フライパンで丸く平らに焼いたケーキ。,名詞 other,81025
팽이치기,名詞,こままわし【独楽回し】,むちで叩いて独楽を回転させる遊び。,名詞 other,81060
퍼-,品詞なし,,,品詞なし other,25547
퍼져-,品詞なし,,,品詞なし other,25542
퍼지-,品詞なし,,,品詞なし other,93275
페루,名詞,ペルー,南アメリカ北西部にある国。インカ帝国の中心地で、古代の文化遺産を保有。住民のほとんどはカトリック教徒。主要言語はスペイン語で首都はリマ。,名詞 other,69791
펴-,品詞なし,,,品詞なし other,25538
편육,名詞,,肉を煮て薄く切ったもの。,名詞 other,82052
펼쳐-,品詞なし,,,品詞なし other,25532
펼쳐져-,品詞なし,,,品詞なし other,25528
펼쳐지-,品詞なし,,,品詞なし other,93276
펼치-,品詞なし,,,品詞なし other,93277
평안,名詞,へいあん【平安】。へいおん【平穏】 | ピョンアン【平安】,"心配事や問題などがないこと。また、無事に日々を過ごすこと。 | 平安南道と平安北道。
",名詞 other,"81277,68907"
평안남도,名詞,ピョンアンナムド【平安南道】,韓半島の北西部にある地域。米、塩、リンゴの産地。主要都市は順川（スンチョン）、价川（ケチョン）など。,名詞 other,68694
평안도,名詞,ピョンアンド【平安道】,平安南道（ピョンアンナムド）と平安北道（ピョンアンブクド）。,名詞 other,92060
평안북도,名詞,ピョンアンブクド【平安北道】,韓半島の北西部末端にある地域。鴨緑江（アムノッカン）を境に中国と向かい合っている。主要都市は新義州（シンウィジュ）、定州（チョンジュ）など。,名詞 other,68696
평양,名詞,ピョンヤン【平壌】,"韓半島の西北側にある都市。韓国最古の都市で、北韓の政治、経済、行政、文化の中心地。

",名詞 other,68900
폐백,名詞,ペベク,結婚するとき、新婦が初めて舅と姑にお辞儀をしてから贈る、ナツメや干し肉などの食品。,名詞 other,83090
폐염,名詞,,,名詞 other,92325
포르투갈,名詞,ポルトガル,ヨーロッパ南部、イベリア半島の西先端に位置する国。主要生産物はブドウ、オリーブなど。主要言語はポルトガル語。首都はリスボン。,名詞 other,69793
포르투갈어,名詞,ポルトガルご【ポルトガル語】,主にポルトガル人とブラジル人が使う言語。　,名詞 other,93476
포석정,名詞,ポソクチョン【鮑石亭】,韓国南部の慶尚北道(キョンサンブクド)慶州(キョンジュ)市にある統一新羅(トンイルシンラ)時代の宴を開いた場所。アワビの形をした石の溝に盃を浮かべて漢詩を詠む遊びをしていた場所。,名詞 other,68326
